City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
125,qaqortoq,60.7167,-46.0333,-0.6277777777777772,55,100,3.06,GL,1712428695
126,astorga,-23.2325,-51.6656,31.12777777777778,37,6,8.32,BR,1712428695
127,kozel'sk,54.0375,35.7716,4.811111111111109,94,86,4.25,RU,1712428396
128,rosarito,32.3333,-117.0333,16.900000000000002,55,2,8.95,MX,1712428424
129,payson,40.0444,-111.7321,4.672222222222221,56,75,11.01,US,1712428407
130,taroa,8.7058,171.2275,27.48888888888889,79,75,18.84,MH,1712428696
131,minas de marcona,-15.2119,-75.1103,21.422222222222224,66,58,19.15,PE,1712428699
132,praia da vitoria,38.7333,-27.0667,16.13888888888889,67,40,15.75,PT,1712428405
133,lihue,21.9789,-159.3672,23.57777777777778,67,40,20.71,US,1712428699
134,krasnogvardeyskoye,45.8456,41.5186,11.511111111111111,59,41,2.24,RU,1712428700
135,narok,-1.0783,35.8601,15.799999999999999,95,100,3.98,KE,1712428700
136,uturoa,-16.7333,-151.4333,29.122222222222224,75,94,10.71,PF,1712428700
137,college,64.8569,-147.8028,0.9999999999999984,72,75,3.44,US,1712428701
138,eureka,40.8021,-124.1637,15.111111111111112,58,100,3.0,US,1712428691
139,sitka,57.0531,-135.33,3.938888888888891,81,40,5.75,US,1712428472
140,extrema,-22.8547,-46.3183,24.62222222222222,60,18,8.37,BR,1712428701
141,ola,59.5833,151.2833,-9.922222222222222,90,59,5.68,RU,1712428701
142,point pedro,9.8167,80.2333,27.477777777777774,79,85,10.83,LK,1712428701
143,kuta,-8.7233,115.1723,25.972222222222225,94,75,11.99,ID,1712428701
144,barra do corda,-5.5,-45.25,28.127777777777776,86,94,2.93,BR,1712428701
145,dengi,9.3667,9.95,33.82777777777778,30,38,2.51,NG,1712428702
146,tamandare,-8.7597,-35.1047,29.150000000000002,69,4,8.5,BR,1712428702
147,sosnovaya polyana,59.8353,30.1467,3.377777777777777,96,75,6.71,RU,1712428702
148,cill airne,52.05,-9.5167,11.027777777777779,71,75,18.41,IE,1712428702
149,howard springs,-12.497,131.047,26.950000000000003,89,77,5.03,AU,1712428702
150,lebu,-37.6167,-73.65,17.17777777777778,66,2,6.93,CL,1712428702
151,dryden,49.7833,-92.7503,10.161111111111111,34,0,12.66,CA,1712428702
152,shiraoi,42.55,141.35,7.3388888888888895,95,100,3.29,JP,1712428703
153,vorgashor,67.5833,63.95,-9.549999999999999,91,90,11.72,RU,1712428404
154,kodiak,57.79,-152.4072,0.7277777777777791,75,0,0.0,US,1712428405
155,tindouf,27.6711,-8.1474,34.25000000000001,9,40,5.75,DZ,1712428703
156,krasnogorskoye,52.2953,86.1979,11.161111111111113,89,44,2.13,RU,1712428703
157,san patricio,28.017,-97.5169,26.92222222222222,74,100,20.15,US,1712428412
158,st. john's,47.5649,-52.7093,3.48888888888889,84,100,19.57,CA,1712428516
159,saint-paul,-21.0096,55.2707,27.06111111111111,85,16,1.36,RE,1712428704
160,karratha,-20.7377,116.8463,25.827777777777776,52,14,7.14,AU,1712428431
161,dabakala,8.3667,-4.4333,31.650000000000002,49,100,4.5,CI,1712428704
162,invercargill,-46.4,168.35,6.872222222222221,100,77,3.24,NZ,1712428704
163,gebog,-6.735,110.8444,24.011111111111113,91,100,2.01,ID,1712428704
164,kharp,66.8014,65.8081,-5.722222222222223,91,77,6.26,RU,1712428704
165,hola,51.5377,23.1902,12.100000000000001,72,32,5.55,PL,1712428704
166,xinqing,48.2333,129.5,-2.872222222222223,86,100,14.32,CN,1712428704
167,puerto san jose,13.9256,-90.8244,31.572222222222223,56,4,12.44,GT,1712428705
168,aromashevo,56.8602,68.6375,-5.3,71,12,10.67,RU,1712428705
169,ngambe,4.2333,10.6167,22.28888888888889,98,100,0.94,CM,1712428705
170,iqaluit,63.7506,-68.5145,-10.15,72,75,25.32,CA,1712428705
171,kasaragod,12.5,75.0,26.811111111111114,83,100,3.42,IN,1712428705
172,kerikeri,-35.2268,173.9474,16.522222222222226,78,99,9.78,NZ,1712428410
173,lulea,65.5842,22.1547,-5.961111111111111,93,57,5.75,SE,1712428705
174,rawson,-43.3002,-65.1023,24.011111111111113,30,0,20.56,AR,1712428706
175,vorkuta,67.5,64.0,-9.37777777777778,91,88,15.99,RU,1712428424
176,margate,51.3813,1.3862,16.038888888888888,73,100,25.46,GB,1712428622
177,alghero,40.5589,8.3181,17.05,67,0,6.91,IT,1712428493
178,bilibino,68.0546,166.4372,-23.23888888888889,90,49,2.86,RU,1712428706
179,tolanaro,-25.0319,46.9987,26.03888888888889,89,0,11.5,MG,1712428413
180,broken hill,-31.95,141.4333,13.872222222222222,83,0,8.14,AU,1712428703
181,juegang,32.3174,121.1855,11.311111111111112,88,90,4.45,CN,1712428706
182,colonia,50.9333,6.95,23.272222222222222,38,0,6.91,DE,1712428513
183,tralee,52.2704,-9.7026,11.138888888888888,71,75,18.41,IE,1712428706
184,saskatoon,52.1168,-106.6345,10.98888888888889,50,75,4.61,CA,1712428198
185,navia,43.5354,-6.7194,15.772222222222224,61,100,6.11,ES,1712428707
186,zhanjiang,21.2815,110.3427,24.6,83,1,8.93,CN,1712428707
187,brookings,44.3114,-96.7984,14.688888888888888,48,0,5.99,US,1712428707
188,kiunga,-6.1219,141.2906,23.261111111111116,99,74,1.81,PG,1712428707
189,udachny,66.4167,112.4,-21.97222222222222,91,100,9.31,RU,1712428707
190,tiffin,41.1145,-83.178,12.472222222222225,57,94,10.78,US,1712428524
191,yellowknife,62.456,-114.3525,0.3111111111111124,74,20,12.66,CA,1712428707
192,lubang,13.8584,120.124,27.36111111111111,80,10,19.22,PH,1712428708
193,pacasmayo,-7.4006,-79.5714,25.349999999999998,69,87,16.44,PE,1712428417
194,as sulayyil,20.4607,45.5779,29.138888888888893,27,47,8.01,SA,1712428432
195,labytnangi,66.6572,66.4183,-5.35,77,68,11.23,RU,1712428708
196,kochenevo,55.0218,82.202,4.661111111111111,86,84,5.57,RU,1712428708
197,iskateley,67.6803,53.1512,-7.211111111111111,89,100,15.01,RU,1712428708
198,iquitos,-3.7481,-73.2472,28.022222222222222,89,75,5.75,PE,1712428709
199,yatou,37.15,122.3833,9.43888888888889,55,1,9.53,CN,1712428709
200,benguela,-12.5763,13.4055,26.46111111111111,84,98,5.66,AO,1712428709
201,ancud,-41.8697,-73.8203,14.022222222222224,90,100,13.67,CL,1712428709
202,selfoss,63.9331,-20.9971,-1.377777777777778,42,100,27.02,IS,1712428709
203,sabang,5.8933,95.3214,28.83888888888889,75,86,5.08,ID,1712428434
204,molde,62.7375,7.1591,7.622222222222222,61,100,14.97,NO,1712428518
205,malango,-2.9627,119.9001,20.638888888888893,99,100,1.12,ID,1712428710
206,la passe,45.5549,-0.8967,22.127777777777776,77,100,10.18,FR,1712428710
207,kargasok,59.0556,80.8572,-5.022222222222222,87,100,18.99,RU,1712428710
208,klaksvik,62.2266,-6.589,6.511111111111111,99,100,18.68,FO,1712428710
209,panchgani,17.9167,73.8167,25.438888888888894,31,59,3.2,IN,1712428710
210,raghunathpur,23.55,86.6667,30.900000000000002,22,78,5.66,IN,1712428710
211,tazovsky,67.4667,78.7,-12.450000000000001,92,59,17.49,RU,1712428710
212,daru,-9.0763,143.2092,25.8,90,66,3.65,PG,1712428442
213,fort mcmurray,56.7268,-111.381,0.7722222222222226,93,100,5.75,CA,1712428711
214,iaciara,-14.0958,-46.6317,29.272222222222222,63,25,2.39,BR,1712428561
215,purranque,-40.9167,-73.1667,14.627777777777778,69,98,5.93,CL,1712428711
216,paradip garh,20.3167,86.6167,27.738888888888894,80,10,10.38,IN,1712428711
